X,Y,Layer,SubClasses,ExtendedEntity,Linetype,EntityHandle,Text
-152.580624568237,57.6940857301277,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AA5,XXXXX
-152.581922574255,57.6943627375276,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AA8,XXXXX
-152.53704988369,57.6941198571142,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AAB,XXXXX
-152.53420290666,57.6939801587466,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AAE,XXXXX
-152.535887901514,57.6940662119343,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AB1,XXXXX
-152.539090318072,57.6942375216038,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AB4,XXXXX
-152.541123382185,57.6943265405073,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AB7,XXXXX
-152.542897900185,57.694415160532,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,ABA,XXXXX
-152.544300119479,57.6944744556152,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,ABD,XXXXX
-152.54534488358,57.6944597313913,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AC0,XXXXX
-152.546880156932,57.6944198807163,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AC3,XXXXX
-152.548599012774,57.6943814084666,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AC6,XXXXX
-152.550395583604,57.6943370072296,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AC9,XXXXX
-152.552180580907,57.6942936631585,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,ACC,XXXXX
-152.553971124822,57.6942511168185,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,ACF,XXXXX
-152.555756334812,57.6942096586773,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AD2,XXXXX
-152.557544355954,57.6941613618559,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AD5,XXXXX
-152.559335425953,57.694116062907,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AD8,XXXXX
-152.561119144565,57.6940731043945,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,ADB,XXXXX
-152.530217270266,57.6940390345005,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,ADE,XXXXX
-152.531184476216,57.6938690437018,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AE1,XXXXX
-152.532487006454,57.6939356384894,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AE4,XXXXX
-152.52675186657,57.694651040154,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AE7,XXXXX
-152.528567752164,57.6943285208001,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AEA,XXXXX
-152.52494527852,57.6949709482739,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AED,XXXXX
-152.523264852154,57.6952715303463,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AF0,XXXXX
-152.519774386679,57.6959002641913,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AF3,XXXXX
-152.521560411145,57.6955719130496,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AF6,XXXXX
-152.518659917973,57.6960668703898,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AF9,XXXXX
-152.518620382812,57.6961597194328,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AFC,XXXXX
-152.518637814379,57.6961187063499,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,AFF,XXXXX
-152.517390865909,57.6954322808836,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B02,XXXXX
-152.517500411031,57.6953788152119,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B05,XXXXX
-152.515819606826,57.694474924079,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B08,XXXXX
-152.515929151328,57.6944214597565,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B0B,XXXXX
-152.513335145803,57.6928498377249,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B0E,XXXXX
-152.513220492685,57.692903239797,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B11,XXXXX
-152.509788616049,57.6907030350088,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B14,XXXXX
-152.509679073902,57.6907564940576,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B17,XXXXX
-152.511295321981,57.6917308837619,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B1A,XXXXX
-152.511404752513,57.691680159449,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B1D,XXXXX
-152.508183684459,57.6897041216769,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B20,XXXXX
-152.508074143011,57.6897575793479,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B23,XXXXX
-152.506198593261,57.6886295269906,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B26,XXXXX
-152.506297690852,57.6885814225709,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B29,XXXXX
-152.504732166093,57.687747175861,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B2C,XXXXX
-152.50483115048,57.6877018086984,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B2F,XXXXX
-152.503819595536,57.6870306537358,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B32,XXXXX
-152.50367959488,57.6870610936533,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B35,XXXXX
-152.50353635762,57.6870820538502,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B38,XXXXX
-152.503903056914,57.6858736990171,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B3B,XXXXX
-152.504323377532,57.6841075368821,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B3E,XXXXX
-152.504791506837,57.682172216095,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B41,XXXXX
-152.505569929275,57.678904681706,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B44,XXXXX
-152.503848583187,57.6669791458228,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B47,XXXXX
-152.504097656864,57.6680058645564,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B4A,XXXXX
-152.504337202215,57.6690079044002,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B4D,XXXXX
-152.504519522809,57.6700393433633,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B50,XXXXX
-152.505008442933,57.672062626518,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B53,XXXXX
-152.505392301641,57.6736603603468,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B56,XXXXX
-152.506141150807,57.6768200130102,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B59,XXXXX
-152.50361993232,57.6660488890259,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B5C,XXXXX
-152.504793915884,57.6654669987465,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B5F,XXXXX
-152.506052236818,57.6648312431493,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B62,XXXXX
-152.507315227485,57.6641937771216,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B65,XXXXX
-152.526848393766,57.6508106714826,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B68,XXXXX
-152.526300929915,57.6515336488438,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B6B,XXXXX
-152.525621701632,57.6524312022865,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B6E,XXXXX
-152.524918252884,57.6533597542891,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B71,XXXXX
-152.524226021665,57.6542785655203,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B74,XXXXX
-152.523607060331,57.6550800264003,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B77,XXXXX
-152.523020654959,57.655855447627,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B7A,XXXXX
-152.522392149606,57.6566798013544,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B7D,XXXXX
-152.521213919335,57.6572710094176,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B80,XXXXX
-152.519957745226,57.6578947948375,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B83,XXXXX
-152.518711844819,57.658514649597,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B86,XXXXX
-152.517441587141,57.6591460731658,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B89,XXXXX
-152.516190100125,57.65976838304,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B8C,XXXXX
-152.514913568516,57.6604069051123,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B8F,XXXXX
-152.51366728841,57.66103224782,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B92,XXXXX
-152.512402769589,57.6616552439034,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B95,XXXXX
-152.511158581241,57.6622756853445,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B98,XXXXX
-152.509682680691,57.6630055883353,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B9B,XXXXX
-152.508355944421,57.6636263367342,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,B9E,XXXXX
-152.512922444871,57.6423360233677,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BA1,XXXXX
-152.51406105322,57.6428538465074,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BA4,XXXXX
-152.515333872856,57.643438187922,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BA7,XXXXX
-152.516658579406,57.6440334372231,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BAA,XXXXX
-152.518090943266,57.6446832204164,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BAD,XXXXX
-152.519414475537,57.6452790637558,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BB0,XXXXX
-152.520727622566,57.6458802463269,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BB3,XXXXX
-152.522066106177,57.6464871859053,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BB6,XXXXX
-152.526204204652,57.6494453899533,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BB9,XXXXX
-152.526471485143,57.6501575045856,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BBC,XXXXX
-152.525954019916,57.6488155974717,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BBF,XXXXX
-152.525392982881,57.6481712305731,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BC2,XXXXX
-152.524572694026,57.6476251226361,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BC5,XXXXX
-152.523364927459,57.6470809513852,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BC8,XXXXX
-152.523988534657,57.6473540004794,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BCB,XXXXX
-152.522724983052,57.6467849379385,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BCE,XXXXX
-152.521411600178,57.6461877024815,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BD1,XXXXX
-152.520086798293,57.6455853688766,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BD4,XXXXX
-152.518738821128,57.6449761717855,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BD7,XXXXX
-152.517380974212,57.6443556597416,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BDA,XXXXX
-152.514692262202,57.6431420324042,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BDD,XXXXX
-152.513494704358,57.6425965121908,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BE0,XXXXX
-152.488072800754,57.6393734060456,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BE3,XXXXX
-152.511626334046,57.6417220167957,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BE6,XXXXX
-152.510819812183,57.6413862381281,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BE9,XXXXX
-152.50958424183,57.641155656015,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BEC,XXXXX
-152.507858607974,57.6408591134933,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BEF,XXXXX
-152.506145275665,57.640565138505,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BF2,XXXXX
-152.504420506442,57.6402713643482,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BF5,XXXXX
-152.502267308193,57.6399060745475,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BF8,XXXXX
-152.500550147006,57.6396224022506,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BFB,XXXXX
-152.499101971005,57.639377542553,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,BFE,XXXXX
-152.497382141668,57.6390811024373,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C01,XXXXX
-152.495963874503,57.6388458820522,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C04,XXXXX
-152.494526708509,57.6389136418032,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C07,XXXXX
-152.492534420359,57.6390047694314,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C0A,XXXXX
-152.490968631977,57.6390836266956,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C0D,XXXXX
-152.489182213856,57.6392522164128,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C10,XXXXX
-152.487955355959,57.6400555511544,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C13,XXXXX
-152.487799110687,57.6408739438947,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C16,XXXXX
-152.487668301166,57.6416184423178,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C19,XXXXX
-152.487343248163,57.6417137478113,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C1C,XXXXX
-152.486613764147,57.6419262836817,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C1F,XXXXX
-152.488774870266,57.6416858953099,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C22,XXXXX
-152.489957098392,57.6417472743383,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C25,XXXXX
-152.489760982363,57.6424865942582,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C28,XXXXX
-152.489532653568,57.643372384283,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C2B,XXXXX
-152.489339118465,57.6441623653989,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C2E,XXXXX
-152.488744089802,57.6445987271186,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C31,XXXXX
-152.488208276666,57.6450030752243,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C34,XXXXX
-152.503668587484,57.6407110546223,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C37,XXXXX
-152.499041548939,57.6398125526622,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C3A,XXXXX
-152.498998421139,57.6402390863198,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C3D,XXXXX
-152.500785603903,57.6401879993887,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C40,XXXXX
-152.480877308182,57.643609317769,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C43,XXXXX
-152.457618213017,57.6496240074488,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C46,XXXXX
-152.464205531934,57.6479193286378,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C49,XXXXX
-152.465803523848,57.6475036160911,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C4C,XXXXX
-152.467507479965,57.647063736835,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C4F,XXXXX
-152.470745620479,57.646230164518,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C52,XXXXX
-152.46923200527,57.6466215507872,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C55,XXXXX
-152.474245911191,57.6453223494785,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C58,XXXXX
-152.47234437309,57.6458133816832,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C5B,XXXXX
-152.476031413753,57.644856686186,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C5E,XXXXX
-152.47745232461,57.6444897088584,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C61,XXXXX
-152.479159407213,57.6440503100564,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C64,XXXXX
-152.482564931391,57.6431724200753,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C67,XXXXX
-152.483953261452,57.6428112993232,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C6A,XXXXX
-152.485199194844,57.6424399124465,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C6D,XXXXX
-152.46241448059,57.6483766266787,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C70,XXXXX
-152.460716054791,57.6488158646011,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C73,XXXXX
-152.459012995409,57.6492619863011,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C76,XXXXX
-152.436342787758,57.6328501240569,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C79,XXXXX
-152.443696878641,57.6262969315065,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C7C,XXXXX
-152.442699299714,57.6271907622109,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C7F,XXXXX
-152.446296987114,57.623960969631,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C82,XXXXX
-152.445529430973,57.6246516283847,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C85,XXXXX
-152.444609650956,57.6254759625038,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C88,XXXXX
-152.447100594194,57.6232424229739,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C8B,XXXXX
-152.450430940099,57.6203434516482,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C8E,XXXXX
-152.457563329127,57.6137243004469,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C91,XXXXX
-152.456666571911,57.614555041673,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C94,XXXXX
-152.452210179233,57.6186953709847,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C97,XXXXX
-152.451329225995,57.6195121268934,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C9A,XXXXX
-152.458471233238,57.6128835086606,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,C9D,XXXXX
-152.459347877278,57.6120565208518,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CA0,XXXXX
-152.454894560442,57.6161964724583,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CA3,XXXXX
-152.454000383747,57.6170255001208,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CA6,XXXXX
-152.453098215439,57.6178602651685,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CA9,XXXXX
-152.455786310629,57.6153704577804,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CAC,XXXXX
-152.448173486026,57.6224342579509,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CAF,XXXXX
-152.448821487281,57.6218348161622,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CB2,XXXXX
-152.449586469608,57.6211242365261,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CB5,XXXXX
-152.464120175023,57.6078017005019,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CB8,XXXXX
-152.468433404812,57.6052677708014,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CBB,XXXXX
-152.478165363847,57.5989802548459,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CBE,XXXXX
-152.477367068463,57.6000245759458,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CC1,XXXXX
-152.476694445493,57.6008870134174,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CC4,XXXXX
-152.476022931746,57.6017402140158,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CC7,XXXXX
-152.472787353963,57.6035691261942,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CCA,XXXXX
-152.474219198715,57.6030060159406,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CCD,XXXXX
-152.471335622001,57.6041373996215,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CD0,XXXXX
-152.469904693249,57.6046949585109,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CD3,XXXXX
-152.466985597912,57.6058339717317,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CD6,XXXXX
-152.463169400202,57.6086483155745,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CD9,XXXXX
-152.475390141065,57.6025466155688,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CDC,XXXXX
-152.465869861356,57.6062768666188,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CDF,XXXXX
-152.465060613948,57.6069655828353,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CE2,XXXXX
-152.462178810076,57.6095204802823,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CE5,XXXXX
-152.461162060756,57.6104138831042,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CE8,XXXXX
-152.460239775345,57.6112297129807,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CEB,XXXXX
-152.469707123678,57.5864027476966,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CEE,XXXXX
-152.471097964424,57.5868389699333,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CF1,XXXXX
-152.475681046057,57.5882850004717,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CF4,XXXXX
-152.477191163875,57.5893148679035,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CF7,XXXXX
-152.477901137952,57.5898064425903,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CFA,XXXXX
-152.478708055952,57.5905032739645,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,CFD,XXXXX
-152.480533325504,57.592085613215,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D00,XXXXX
-152.479623332815,57.5912917413649,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D03,XXXXX
-152.482245896898,57.5935690975363,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D06,XXXXX
-152.480864170993,57.5953992290271,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D09,XXXXX
-152.478858906034,57.5959768882618,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D0C,XXXXX
-152.475795801668,57.5938543873962,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D0F,XXXXX
-152.476648672771,57.5942981371095,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D12,XXXXX
-152.477501564657,57.594741881137,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D15,XXXXX
-152.478354477325,57.5951856194785,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D18,XXXXX
-152.474942951347,57.5934106319975,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D1B,XXXXX
-152.47659295859,57.5961966355292,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D1E,XXXXX
-152.473821529442,57.5970225663945,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D21,XXXXX
-152.474591459973,57.5976113606634,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D24,XXXXX
-152.479610725532,57.5970287556451,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D27,XXXXX
-152.478928739376,57.5979163460468,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D2A,XXXXX
-152.477311768807,57.5957882698527,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D2D,XXXXX
-152.475868311913,57.5966037948503,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D30,XXXXX
-152.475287708921,57.5970758533936,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D33,XXXXX
-152.480309936487,57.5961277081313,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D36,XXXXX
-152.481616354792,57.59441711368,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D39,XXXXX
-152.481459505436,57.5928768215238,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D3C,XXXXX
-152.476410265064,57.5887782538209,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D3F,XXXXX
-152.474534196761,57.5879180206622,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D42,XXXXX
-152.479226724852,57.5946869450723,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D45,XXXXX
-152.480103930023,57.5941910619118,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D48,XXXXX
-152.473387026799,57.5875592389,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D4B,XXXXX
-152.472239994253,57.5871977106924,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D4E,XXXXX
-152.468833733747,57.586132379793,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D51,XXXXX
-152.473585496288,57.5983966791902,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,D54,XXXXX
